1.000000000000000671e-03,1.250000000000000893e-03,1.500000000000001115e-03,1.749999999999993748e-03,2.000000000000001343e-03
1.111111111111111500e-02,1.414141414141414747e-02,2.121212121212122034e-02,2.020202020202021068e-02,1.717171717171718168e-02
9.550505050505059268e-01,9.702020202020211759e-01,9.696969696969707231e-01,9.722222222222229870e-01,9.808080808080814617e-01
2.070707070707071551e-02,9.595959595959598770e-03,5.555555555555555768e-03,4.545454545454545234e-03,1.010101010101010100e-03
1.313131313131313607e-02,6.060606060606060601e-03,3.535353535353535134e-03,3.030303030303030300e-03,1.010101010101010100e-03
1.060606060606060844e-02,1.414141414141414747e-02,1.464646464646465231e-02,1.969696969696970931e-02,2.575757575757574996e-02
9.060606060606077872e-01,9.444444444444459741e-01,9.601010101010112319e-01,9.651515151515159818e-01,9.661616161616171095e-01
5.101010101010093611e-02,2.525252525252524513e-02,1.565656565656566371e-02,8.080808080808082536e-03,5.050505050505050067e-03
3.232323232323230933e-02,1.616161616161616854e-02,9.595959595959597035e-03,7.070707070707071135e-03,3.030303030303030300e-03
