0.000000000000000000e+00,1.111111111111107370e-04,2.222222222222214739e-04,3.333333333333328885e-04,4.444444444444429479e-04,5.555555555555562056e-04,6.666666666666657770e-04,7.777777777777768664e-04,8.888888888888858957e-04,1.000000000000000671e-03
0.000000000000000000e+00,4.416243654822338098e-03,9.238578680203052632e-03,1.329949238578678750e-02,1.832487309644666162e-02,2.263959390862937959e-02,2.659898477157356111e-02,3.416243654822326975e-02,3.680203045685274954e-02,3.989847715736036249e-02
0.000000000000000000e+00,2.986294416243654992e-01,4.832994923857865666e-01,6.148223350253807507e-01,7.053299492385786129e-01,7.644162436548225248e-01,8.039086294416246670e-01,8.274619289340104933e-01,8.525888324873096558e-01,8.594416243654819931e-01
6.872588832487307453e-01,3.828426395939086291e-01,2.315228426395939121e-01,1.437563451776650847e-01,9.126903553299492433e-02,6.619289340101523755e-02,4.573604060913697561e-02,3.654822335025374042e-02,2.964467005076137918e-02,2.543147208121822322e-02
2.760406091370559145e-01,1.976649746192893353e-01,1.400507614213197527e-01,1.025380710659897776e-01,7.761421319796957263e-02,5.553299492385783270e-02,4.654822335025374930e-02,3.593908629441617403e-02,2.710659898477150997e-02,2.578680203045680824e-02
1.309644670050759928e-02,5.487309644670049225e-02,6.822335025380711626e-02,6.538071065989843611e-02,5.385786802030457371e-02,4.395939086294407133e-02,3.949238578680197564e-02,3.324873096446696874e-02,2.756345177664970558e-02,2.467005076142126177e-02
2.360406091370553100e-02,6.157360406091365312e-02,6.766497461928934476e-02,6.020304568527917732e-02,5.360406091370552989e-02,4.725888324873087770e-02,3.771573604060909218e-02,3.263959390862938847e-02,2.629441624365475363e-02,2.477157360406085848e-02
0.000000000000000000e+00,4.263959390862946501e-03,9.035532994923864414e-03,1.345177664974618083e-02,1.847715736040605669e-02,2.126903553299487604e-02,2.563451776649739930e-02,3.106598984771569150e-02,3.705583756345171009e-02,4.258883248730958165e-02
0.000000000000000000e+00,1.770558375634518899e-01,3.097461928934011621e-01,3.939593908629442365e-01,4.628426395939088112e-01,5.045177664974618281e-01,5.376649746192890822e-01,5.505076142131980488e-01,5.616243654822336007e-01,5.621827411167510391e-01
0.000000000000000000e+00,2.979695431472077077e-02,6.131979695431472033e-02,9.913705583756338147e-02,1.282741116751269506e-01,1.637563451776649914e-01,1.914720812182741649e-01,2.167005076142131115e-01,2.389847715736041489e-01,2.654314720812183670e-01
6.776142131979693284e-01,4.290355329949239183e-01,2.776142131979696392e-01,1.917258883248730283e-01,1.312690355329948766e-01,9.517766497461931097e-02,7.147208121827408611e-02,5.472081218274109371e-02,4.071065989847712924e-02,3.563451776649742553e-02
2.848730964467005022e-01,2.204568527918780163e-01,1.740609137055837419e-01,1.367005076142132902e-01,1.044670050761420665e-01,8.538071065989849551e-02,6.604060913705579738e-02,5.284263959390858578e-02,4.289340101522834403e-02,3.218274111675122062e-02
1.324873096446699088e-02,6.756345177664972723e-02,7.781725888324872442e-02,7.944162436548220241e-02,7.598984771573608077e-02,6.187817258883247795e-02,5.172588832487306360e-02,4.659898477157352337e-02,3.710659898477151886e-02,3.263959390862939541e-02
2.426395939086289921e-02,7.182741116751265031e-02,9.040609137055832800e-02,8.558375634517761954e-02,7.868020304568527912e-02,6.802030456852790896e-02,5.598984771573600056e-02,4.756345177664966090e-02,4.162436548223344412e-02,2.934010152284259598e-02
