2.500000000000001678e-04,5.000000000000003357e-04,7.500000000000005577e-04,1.000000000000000671e-03
3.499999999999999639e-03,2.000000000000000042e-03,1.050000000000000412e-02,1.200000000000000372e-02
5.160000000000001252e-01,7.804999999999999716e-01,8.875000000000006217e-01,9.295000000000005480e-01
4.285000000000001030e-01,1.704999999999999849e-01,7.299999999999995381e-02,3.549999999999997602e-02
5.199999999999997680e-02,4.699999999999996542e-02,2.899999999999999453e-02,2.300000000000000308e-02
1.000000000000000021e-03,9.000000000000002789e-03,8.500000000000000611e-03,1.150000000000000328e-02
3.739999999999998881e-01,6.135000000000000453e-01,7.565000000000000613e-01,8.620000000000002105e-01
5.545000000000001039e-01,3.095000000000001084e-01,1.714999999999999580e-01,9.199999999999999845e-02
7.049999999999995159e-02,6.799999999999992162e-02,6.349999999999994538e-02,3.449999999999998207e-02
