2.499999999999974031e-03,2.999999999999983583e-03,3.499999999999999205e-03,4.000000000000002685e-03,4.499999999999964098e-03,4.999999999999948062e-03
2.700000000000001357e-02,3.150000000000004186e-02,3.862500000000008982e-02,4.175000000000013423e-02,4.737500000000016004e-02,5.425000000000017308e-02
8.017500000000006288e-01,8.238750000000004681e-01,8.272500000000009290e-01,8.303750000000000853e-01,8.276250000000010543e-01,8.260000000000004006e-01
9.237500000000013756e-02,8.025000000000019618e-02,6.550000000000021083e-02,6.575000000000018330e-02,6.625000000000019762e-02,5.925000000000023997e-02
7.887500000000016720e-02,6.437500000000018208e-02,6.862500000000024136e-02,6.212500000000018702e-02,5.875000000000018402e-02,6.050000000000018557e-02
2.675000000000001682e-02,3.175000000000006289e-02,3.937500000000006967e-02,4.275000000000010736e-02,4.537500000000014438e-02,5.025000000000013484e-02
5.653750000000004050e-01,6.202500000000000790e-01,6.824999999999995515e-01,7.138750000000000373e-01,7.417500000000001315e-01,7.776249999999997886e-01
2.325000000000001787e-01,1.886250000000001259e-01,1.471249999999998948e-01,1.208749999999999825e-01,1.048749999999999960e-01,8.487500000000007538e-02
1.753750000000000864e-01,1.593749999999999889e-01,1.310000000000000053e-01,1.224999999999998729e-01,1.079999999999999571e-01,8.725000000000016076e-02
