1.000000000000000671e-03,1.499999999999991791e-03,2.000000000000001343e-03
9.999999999999995004e-03,1.324999999999998228e-02,2.024999999999995901e-02
6.118749999999998357e-01,7.277500000000008962e-01,7.893749999999993827e-01
2.701250000000000040e-01,1.665000000000000924e-01,1.099999999999999312e-01
1.080000000000000959e-01,9.250000000000001277e-02,8.037500000000014078e-02
1.137499999999998582e-02,1.299999999999997859e-02,1.974999999999995856e-02
5.780000000000000693e-01,7.248750000000001581e-01,8.044999999999999929e-01
3.086250000000000937e-01,1.740000000000002101e-01,1.061249999999999694e-01
1.020000000000000490e-01,8.812500000000005052e-02,6.962500000000020062e-02
