0.000000000000000000e+00,1.111111111111107370e-04,2.222222222222214739e-04,3.333333333333329427e-04,4.444444444444429479e-04,5.555555555555562056e-04,6.666666666666658855e-04,7.777777777777767580e-04,8.888888888888858957e-04,1.000000000000000671e-03
0.000000000000000000e+00,3.668341708542715695e-03,9.296482412060309494e-03,1.180904522613064785e-02,1.793969849246227627e-02,2.226130653266326573e-02,2.683417085427131088e-02,3.281407035175874787e-02,3.653266331658287097e-02,4.030150753768840105e-02
0.000000000000000000e+00,2.936180904522612822e-01,4.814070351758792943e-01,6.177386934673362306e-01,7.050753768844221225e-01,7.655276381909548178e-01,8.029648241206034376e-01,8.328140703517584731e-01,8.495477386934673358e-01,8.597989949748742200e-01
6.745728643216081233e-01,3.913567839195978282e-01,2.275879396984926140e-01,1.415075376884422365e-01,9.854271356783908531e-02,6.512562814070350925e-02,5.045226130653261698e-02,3.824120603015068731e-02,3.060301507537683749e-02,2.497487437185924586e-02
2.849748743718594213e-01,1.915075376884422531e-01,1.442211055276382270e-01,1.016080402010049871e-01,7.336683417085426706e-02,5.653266331658288874e-02,4.643216080402003815e-02,3.407035175879393613e-02,2.894472361809040037e-02,2.507537688442205287e-02
1.442211055276379494e-02,5.889447236180902351e-02,6.994974874371864826e-02,6.517587939698495092e-02,5.155778894472358431e-02,4.648241206030148676e-02,3.577889447236177328e-02,3.085427135678387237e-02,2.693467336683413177e-02,2.407035175879392377e-02
2.603015075376879234e-02,6.095477386934673031e-02,6.753768844221104406e-02,6.216080402010049771e-02,5.351758793969844941e-02,4.407035175879392419e-02,3.753768844221100354e-02,3.120603015075373160e-02,2.743718592964821540e-02,2.577889447236174705e-02
0.000000000000000000e+00,4.572864321608043417e-03,9.195979899497493809e-03,1.386934673366831648e-02,1.944723618090449246e-02,2.341708542713562616e-02,2.673366834170849346e-02,3.155778894472357349e-02,3.819095477386928728e-02,3.899497487437180582e-02
0.000000000000000000e+00,1.696984924623116675e-01,3.005025125628141835e-01,3.948743718592964136e-01,4.541708542713568386e-01,4.960301507537690502e-01,5.292964824120599543e-01,5.554773869346733006e-01,5.632160804020098777e-01,5.636180904522609669e-01
0.000000000000000000e+00,2.824120603015069231e-02,6.291457286432163010e-02,8.974874371859292710e-02,1.247236180904522096e-01,1.549246231155778641e-01,1.846231155778894906e-01,2.068844221105527736e-01,2.315075376884423441e-01,2.604020100502513202e-01
6.859296482412058360e-01,4.342713567839193711e-01,2.859296482412062579e-01,1.896984924623116298e-01,1.390954773869347016e-01,9.864321608040195477e-02,7.402010050251257856e-02,5.894472361809046518e-02,4.351758793969844746e-02,3.376884422110548734e-02
2.756281407035175435e-01,2.304020100502512935e-01,1.826130653266331005e-01,1.464824120603015201e-01,1.126130653266330939e-01,9.040201005025126635e-02,7.130653266331660189e-02,5.386934673366825660e-02,4.296482412060295686e-02,3.587939698492456642e-02
1.266331658291456122e-02,5.894472361809041661e-02,7.261306532663319713e-02,7.477386934673367624e-02,6.864321608040199751e-02,6.407035175879396971e-02,5.427135678391955403e-02,4.753768844221100548e-02,3.924623115577883375e-02,3.211055276381906409e-02
2.577889447236176440e-02,7.386934673366835069e-02,8.623115577889446659e-02,9.055276381909545258e-02,8.130653266331659690e-02,7.251256281407035542e-02,5.974874371859294209e-02,4.572864321608034049e-02,4.135678391959794059e-02,3.522613065326626186e-02
