2.499999999999974031e-03,2.999999999999983583e-03,3.499999999999999205e-03,4.000000000000002685e-03
2.749999999999995504e-02,3.149999999999993777e-02,3.974999999999991041e-02,4.624999999999997169e-02
8.102500000000005809e-01,8.317499999999994342e-01,8.362500000000002709e-01,8.367500000000005489e-01
9.100000000000026124e-02,7.200000000000011946e-02,6.725000000000008749e-02,6.125000000000010991e-02
7.125000000000013267e-02,6.475000000000012690e-02,5.675000000000001571e-02,5.575000000000002870e-02
2.974999999999995356e-02,2.874999999999994227e-02,4.124999999999991174e-02,4.299999999999992023e-02
7.985000000000005427e-01,8.422500000000000542e-01,8.779999999999994476e-01,8.912499999999998757e-01
1.017500000000003124e-01,7.125000000000020206e-02,4.099999999999992539e-02,2.924999999999994618e-02
7.000000000000008993e-02,5.774999999999999578e-02,3.974999999999991041e-02,3.649999999999993527e-02
