1.000000000000000671e-03,1.499999999999991791e-03,2.000000000000001343e-03
1.237499999999998324e-02,1.587499999999997594e-02,2.199999999999997444e-02
6.081250000000005818e-01,7.162499999999997202e-01,7.812500000000008882e-01
2.805000000000000271e-01,1.736250000000000848e-01,1.143749999999999489e-01
9.900000000000012956e-02,9.425000000000009759e-02,8.237500000000014255e-02
1.187499999999998973e-02,1.612499999999997269e-02,2.012499999999996236e-02
3.917499999999998761e-01,5.131250000000000533e-01,6.114999999999998215e-01
4.531250000000000555e-01,3.158749999999999059e-01,2.310000000000001497e-01
1.432499999999999885e-01,1.548750000000000682e-01,1.373749999999999416e-01
