0.000000000000000000e+00,1.111111111111108291e-03,2.222222222222216582e-03,3.333333333333335282e-03,4.444444444444433165e-03,5.555555555555546227e-03,6.666666666666670564e-03,7.777777777777773217e-03,8.888888888888866330e-03,1.000000000000000715e-02
0.000000000000000000e+00,4.664999999999999702e-02,8.725000000000003586e-02,1.312999999999999723e-01,1.691000000000000003e-01,1.977499999999999813e-01,2.362499999999998490e-01,2.690500000000000669e-01,2.975500000000000367e-01,3.296499999999999431e-01
0.000000000000000000e+00,1.293499999999999928e-01,2.185499999999999665e-01,3.006000000000000338e-01,3.513999999999999901e-01,3.923500000000000876e-01,4.221499999999999697e-01,4.431000000000000494e-01,4.566000000000001169e-01,4.588499999999999801e-01
1.000000000000000048e-04,1.729999999999998553e-02,2.769999999999999546e-02,3.249999999999999417e-02,3.419999999999999429e-02,3.759999999999998066e-02,3.519999999999998824e-02,3.399999999999998856e-02,3.109999999999998876e-02,2.894999999999998269e-02
9.987000000000000322e-01,7.561999999999996502e-01,5.865999999999997883e-01,4.464499999999999025e-01,3.495500000000000274e-01,2.815500000000000780e-01,2.136500000000000066e-01,1.681499999999999662e-01,1.333999999999999908e-01,1.067000000000000032e-01
5.000000000000000240e-05,1.539999999999999529e-02,2.489999999999999158e-02,2.874999999999997696e-02,3.324999999999999484e-02,3.109999999999999917e-02,3.394999999999999407e-02,3.184999999999998943e-02,2.929999999999997884e-02,2.804999999999998467e-02
1.150000000000000414e-03,3.509999999999997844e-02,5.499999999999996558e-02,6.040000000000000230e-02,6.249999999999997224e-02,5.965000000000004327e-02,5.879999999999999810e-02,5.385000000000001591e-02,5.204999999999999211e-02,4.779999999999999527e-02
0.000000000000000000e+00,4.300000000000001737e-02,8.140000000000002789e-02,1.290999999999999925e-01,1.642500000000000071e-01,2.023500000000000576e-01,2.328499999999999737e-01,2.687999999999999834e-01,2.995000000000000440e-01,3.318999999999998618e-01
0.000000000000000000e+00,8.660000000000002418e-02,1.337499999999999800e-01,1.546499999999999819e-01,1.641499999999999904e-01,1.607999999999999430e-01,1.541999999999999482e-01,1.432999999999999552e-01,1.316999999999999837e-01,1.178499999999999964e-01
0.000000000000000000e+00,9.075000000000006672e-02,1.717500000000000138e-01,2.325500000000000622e-01,2.801000000000000711e-01,3.228500000000000258e-01,3.631000000000001449e-01,3.827999999999999181e-01,4.035499999999999088e-01,4.163500000000002199e-01
5.000000000000000240e-05,1.744999999999998289e-02,2.599999999999999187e-02,2.964999999999998540e-02,2.984999999999999459e-02,3.234999999999997600e-02,2.789999999999998731e-02,2.509999999999998344e-02,2.339999999999999025e-02,2.164999999999999217e-02
9.991999999999998661e-01,7.275999999999999135e-01,5.309000000000001496e-01,3.936499999999998889e-01,2.970499999999999807e-01,2.189000000000000112e-01,1.620499999999999718e-01,1.227500000000000258e-01,9.150000000000002576e-02,6.749999999999999056e-02
1.000000000000000048e-04,9.100000000000005654e-03,1.619999999999998871e-02,1.794999999999999721e-02,2.119999999999998275e-02,2.064999999999999475e-02,2.049999999999999045e-02,2.074999999999998027e-02,1.854999999999999011e-02,1.619999999999998871e-02
6.499999999999998617e-04,2.549999999999998102e-02,4.000000000000000083e-02,4.244999999999997387e-02,4.339999999999998026e-02,4.209999999999999160e-02,3.939999999999997671e-02,3.649999999999999079e-02,3.179999999999998106e-02,2.854999999999997470e-02
