0.000000000000000000e+00,1.052631578947370349e-03,2.105263157894740698e-03,3.157894736842103024e-03,4.210526315789481396e-03,5.263157894736848058e-03,6.315789473684206047e-03,7.368421052631578781e-03,8.421052631578962791e-03,9.473684210526302565e-03,1.052631578947369612e-02,1.157894736842105497e-02,1.263157894736841209e-02,1.368421052631576401e-02,1.473684210526315756e-02,1.578947368421055805e-02,1.684210526315792558e-02,1.789473684210523413e-02,1.894736842105260513e-02,2.000000000000001429e-02
0.000000000000000000e+00,3.999999999999997308e-02,8.040000000000001312e-02,1.192000000000000004e-01,1.578000000000000236e-01,1.923000000000001097e-01,2.276000000000000245e-01,2.534999999999999476e-01,2.834999999999999187e-01,3.208999999999999631e-01,3.459999999999998632e-01,3.770000000000001683e-01,3.866999999999999327e-01,4.186000000000000831e-01,4.351999999999998647e-01,4.589000000000000856e-01,4.868000000000002325e-01,5.057000000000000384e-01,5.217999999999999305e-01,5.379000000000000448e-01
0.000000000000000000e+00,1.251999999999999780e-01,2.195000000000000562e-01,2.898000000000000576e-01,3.479000000000000425e-01,3.872000000000000441e-01,4.110000000000002540e-01,4.373000000000000220e-01,4.432999999999999163e-01,4.489000000000000212e-01,4.607999999999999874e-01,4.606000000000001204e-01,4.671999999999998376e-01,4.468999999999998529e-01,4.489000000000001322e-01,4.405000000000000582e-01,4.272000000000000797e-01,4.200999999999998624e-01,4.092999999999999972e-01,4.017000000000001125e-01
1.000000000000000048e-04,1.590000000000001135e-02,2.699999999999997888e-02,2.929999999999997190e-02,3.479999999999998372e-02,3.889999999999996932e-02,3.349999999999997424e-02,3.289999999999998481e-02,3.459999999999996412e-02,3.199999999999997985e-02,2.469999999999999279e-02,2.569999999999999021e-02,2.339999999999999719e-02,2.370000000000000231e-02,1.970000000000001264e-02,1.700000000000001163e-02,1.750000000000001207e-02,1.460000000000000880e-02,1.300000000000000634e-02,1.230000000000000711e-02
9.988999999999998991e-01,7.726000000000001755e-01,6.034000000000003805e-01,4.739999999999998659e-01,3.670999999999998709e-01,2.873999999999999333e-01,2.301999999999999880e-01,1.837999999999999912e-01,1.507999999999999896e-01,1.210999999999999993e-01,9.950000000000003286e-02,7.569999999999998952e-02,6.239999999999994856e-02,5.749999999999998168e-02,4.589999999999996860e-02,3.849999999999995787e-02,3.179999999999998106e-02,2.439999999999999461e-02,2.509999999999999731e-02,1.850000000000001296e-02
2.000000000000000096e-04,1.390000000000000957e-02,2.010000000000001022e-02,2.799999999999999711e-02,3.149999999999999328e-02,2.949999999999998804e-02,3.239999999999997743e-02,3.399999999999996775e-02,3.279999999999998195e-02,2.709999999999998521e-02,2.399999999999999009e-02,2.279999999999999735e-02,2.389999999999999764e-02,2.160000000000000461e-02,2.120000000000001397e-02,2.100000000000000824e-02,1.590000000000001135e-02,1.460000000000000880e-02,1.300000000000000634e-02,1.270000000000000989e-02
8.000000000000000383e-04,3.239999999999996355e-02,4.959999999999996356e-02,5.969999999999996837e-02,6.089999999999993335e-02,6.469999999999996587e-02,6.529999999999996918e-02,5.849999999999998951e-02,5.499999999999997252e-02,4.999999999999996114e-02,4.499999999999997058e-02,3.819999999999997009e-02,3.639999999999998098e-02,3.169999999999998513e-02,2.909999999999998699e-02,2.409999999999999296e-02,2.080000000000000945e-02,2.060000000000001066e-02,1.780000000000001026e-02,1.690000000000001223e-02
0.000000000000000000e+00,4.559999999999998083e-02,8.150000000000000300e-02,1.249000000000000526e-01,1.603999999999999593e-01,1.912000000000001754e-01,2.287000000000000699e-01,2.564999999999998392e-01,2.862999999999999434e-01,3.218000000000000860e-01,3.435999999999999055e-01,3.628999999999999448e-01,3.911999999999999922e-01,4.154999999999999805e-01,4.340000000000000524e-01,4.666000000000000147e-01,4.816999999999999615e-01,4.980000000000001092e-01,5.271000000000001240e-01,5.411999999999999034e-01
0.000000000000000000e+00,1.314999999999999780e-01,1.994000000000001327e-01,2.268000000000000016e-01,2.290000000000000091e-01,2.266999999999999849e-01,2.051000000000000600e-01,1.891000000000001013e-01,1.731000000000000871e-01,1.509999999999999676e-01,1.282000000000000084e-01,1.098000000000000642e-01,9.519999999999996521e-02,8.239999999999994551e-02,7.839999999999998359e-02,6.819999999999998286e-02,5.439999999999996227e-02,4.749999999999996586e-02,3.879999999999998728e-02,3.609999999999997933e-02
0.000000000000000000e+00,1.058000000000000190e-01,2.021000000000000851e-01,2.800000000000000266e-01,3.486999999999998434e-01,3.860000000000000653e-01,4.256999999999998563e-01,4.503000000000000336e-01,4.650999999999999579e-01,4.715000000000000302e-01,4.864000000000003876e-01,4.915999999999997594e-01,4.886999999999999122e-01,4.847000000000000752e-01,4.752000000000001778e-01,4.552000000000001600e-01,4.548999999999998600e-01,4.488000000000000322e-01,4.292000000000000259e-01,4.194000000000001060e-01
