2.499999999999974465e-03,2.999999999999984016e-03,3.499999999999999205e-03,4.000000000000002685e-03,4.499999999999964098e-03,4.999999999999948930e-03
2.882205513784462381e-02,2.944862155388472055e-02,3.784461152882213908e-02,3.934837092731836850e-02,5.037593984962415034e-02,5.513784461152896471e-02
8.066416040100253815e-01,8.303258145363403564e-01,8.208020050125318656e-01,8.323308270676702536e-01,8.186716791979952168e-01,8.258145363408521122e-01
9.085213032581460069e-02,7.330827067669189179e-02,7.067669172932351807e-02,6.654135338345887329e-02,6.817042606516308945e-02,5.614035087719312228e-02
7.368421052631597690e-02,6.691729323308293065e-02,7.067669172932355970e-02,6.177944862155403116e-02,6.278195488721823037e-02,6.290726817042625874e-02
2.518796992481203353e-02,3.471177944862161718e-02,3.646616541353392416e-02,4.110275689223064077e-02,4.548872180451138392e-02,5.137844611528839117e-02
6.932330827067665346e-01,7.423558897243113242e-01,7.917293233082707271e-01,8.214285714285719520e-01,8.367167919799500808e-01,8.669172932330827530e-01
1.675438596491227450e-01,1.250626566416040697e-01,8.934837092731845454e-02,6.992481203007541724e-02,6.077694235588989441e-02,4.498746867167931207e-02
1.140350877192983642e-01,9.786967418546375919e-02,8.245614035087743543e-02,6.754385964912303086e-02,5.701754385964935556e-02,3.671679197994993926e-02
