0.000000000000000000e+00,1.052631578947370349e-03,2.105263157894740698e-03,3.157894736842103024e-03,4.210526315789481396e-03,5.263157894736848058e-03,6.315789473684206047e-03,7.368421052631578781e-03,8.421052631578962791e-03,9.473684210526302565e-03,1.052631578947369612e-02,1.157894736842105497e-02,1.263157894736841209e-02,1.368421052631576401e-02,1.473684210526315756e-02,1.578947368421055805e-02,1.684210526315792558e-02,1.789473684210523413e-02,1.894736842105260513e-02,2.000000000000001429e-02
0.000000000000000000e+00,4.199999999999999567e-02,8.215000000000001468e-02,1.232000000000000040e-01,1.579999999999999460e-01,1.933499999999999108e-01,2.294499999999999595e-01,2.579499999999999571e-01,2.948500000000000010e-01,3.173500000000000210e-01,3.495000000000000329e-01,3.702999999999998515e-01,3.914499999999999091e-01,4.124500000000002609e-01,4.391000000000000458e-01,4.634500000000000841e-01,4.850500000000000367e-01,5.014499999999999513e-01,5.230500000000001259e-01,5.389499999999998181e-01
0.000000000000000000e+00,1.210500000000000465e-01,2.163999999999998980e-01,2.820000000000001950e-01,3.409499999999999753e-01,3.787000000000000366e-01,4.093499999999999361e-01,4.354999999999998317e-01,4.437499999999998113e-01,4.543999999999999151e-01,4.581000000000001182e-01,4.643499999999998740e-01,4.545999999999998931e-01,4.593000000000001526e-01,4.513000000000002565e-01,4.393000000000000238e-01,4.271999999999999131e-01,4.210499999999999243e-01,4.090000000000000302e-01,4.040499999999998537e-01
1.000000000000000048e-04,1.589999999999998706e-02,2.319999999999998799e-02,3.284999999999997644e-02,3.349999999999998118e-02,3.739999999999999575e-02,3.424999999999998185e-02,2.949999999999998457e-02,3.234999999999998294e-02,3.029999999999999707e-02,2.924999999999998088e-02,2.809999999999997916e-02,2.624999999999999903e-02,2.124999999999998765e-02,1.744999999999998982e-02,1.739999999999998492e-02,1.675000000000000100e-02,1.425000000000000051e-02,1.414999999999999418e-02,1.145000000000000531e-02
9.988500000000003487e-01,7.751000000000000112e-01,6.028000000000001135e-01,4.687999999999997169e-01,3.741499999999998716e-01,2.915500000000000314e-01,2.325999999999999179e-01,1.881500000000000394e-01,1.495499999999999330e-01,1.187499999999999944e-01,9.489999999999999825e-02,7.574999999999999789e-02,6.719999999999998197e-02,5.509999999999998233e-02,4.419999999999998236e-02,3.790000000000001007e-02,3.099999999999998243e-02,2.799999999999998324e-02,2.234999999999998446e-02,1.899999999999998912e-02
1.000000000000000048e-04,1.464999999999998942e-02,2.389999999999999070e-02,3.004999999999997951e-02,2.994999999999998705e-02,3.424999999999998879e-02,3.179999999999996718e-02,3.189999999999998392e-02,3.104999999999998039e-02,2.914999999999998842e-02,2.509999999999997650e-02,2.364999999999999047e-02,2.424999999999999031e-02,1.939999999999999017e-02,2.059999999999999332e-02,1.649999999999998690e-02,1.774999999999999148e-02,1.429999999999999674e-02,1.384999999999999426e-02,1.055000000000000382e-02
9.499999999999999981e-04,3.129999999999997368e-02,5.154999999999999166e-02,6.310000000000001719e-02,6.344999999999996476e-02,6.475000000000000200e-02,6.254999999999999449e-02,5.699999999999998124e-02,4.844999999999997919e-02,5.005000000000001809e-02,4.314999999999998698e-02,3.784999999999996007e-02,3.624999999999997669e-02,3.249999999999996642e-02,2.734999999999998543e-02,2.544999999999998305e-02,2.224999999999998854e-02,2.094999999999998253e-02,1.759999999999999759e-02,1.599999999999999686e-02
0.000000000000000000e+00,4.224999999999998895e-02,8.204999999999998406e-02,1.218500000000000416e-01,1.560999999999999888e-01,1.934000000000000719e-01,2.285500000000000032e-01,2.600500000000001144e-01,2.930500000000000882e-01,3.168500000000000205e-01,3.438999999999999280e-01,3.668000000000000704e-01,3.997999999999997667e-01,4.231999999999998541e-01,4.407000000000001472e-01,4.591999999999999971e-01,4.775000000000003686e-01,4.987000000000001432e-01,5.129000000000001336e-01,5.383999999999996566e-01
0.000000000000000000e+00,5.674999999999997408e-02,9.630000000000002447e-02,1.215000000000000246e-01,1.305000000000000326e-01,1.374999999999999556e-01,1.342999999999999750e-01,1.300999999999999934e-01,1.235500000000000625e-01,1.195500000000000174e-01,1.088000000000000217e-01,1.047000000000000292e-01,9.230000000000002092e-02,8.400000000000001910e-02,8.155000000000002525e-02,6.954999999999995908e-02,6.474999999999998812e-02,5.930000000000002630e-02,5.329999999999999322e-02,4.770000000000000628e-02
0.000000000000000000e+00,6.980000000000000093e-02,1.309500000000000108e-01,1.928999999999999881e-01,2.398499999999999521e-01,2.811999999999999500e-01,3.135500000000000509e-01,3.451500000000000123e-01,3.629499999999999948e-01,3.800000000000000044e-01,3.905499999999999527e-01,3.989999999999996882e-01,3.978499999999998704e-01,4.032999999999999363e-01,4.000999999999999002e-01,4.058999999999999830e-01,4.039500000000000313e-01,3.926999999999999380e-01,3.891499999999999959e-01,3.782499999999999751e-01
2.500000000000000052e-04,2.609999999999998085e-02,4.434999999999998666e-02,4.684999999999999581e-02,5.244999999999997581e-02,4.579999999999999349e-02,4.144999999999997992e-02,4.074999999999999456e-02,3.649999999999998385e-02,3.260000000000000397e-02,2.919999999999998638e-02,2.444999999999998216e-02,2.329999999999998392e-02,1.864999999999998950e-02,1.594999999999998849e-02,1.429999999999998807e-02,1.194999999999999882e-02,1.129999999999999755e-02,1.015000000000000624e-02,1.005000000000000511e-02
9.990499999999999936e-01,7.489000000000000101e-01,5.576000000000000956e-01,4.158000000000000584e-01,3.154500000000000082e-01,2.385000000000000175e-01,1.819999999999998841e-01,1.384500000000000175e-01,1.033000000000000168e-01,8.295000000000002371e-02,6.304999999999998106e-02,5.179999999999997107e-02,3.954999999999998100e-02,3.149999999999997941e-02,2.639999999999999986e-02,2.064999999999999128e-02,1.714999999999998817e-02,1.489999999999999311e-02,1.264999999999999458e-02,9.850000000000006320e-03
