1.000000000000000671e-03,1.500000000000001115e-03,2.000000000000001343e-03
9.056603773584906078e-03,1.905660377358488200e-02,2.358490566037732203e-02
6.039622641509433398e-01,7.258490566037734126e-01,7.777358490566035343e-01
2.784905660377358649e-01,1.715094339622640351e-01,1.135849056603774193e-01
1.084905660377358388e-01,8.358490566037753144e-02,8.509433962264169315e-02
1.037735849056603196e-02,1.566037735849054938e-02,2.188679245283015398e-02
4.911320754716980153e-01,6.396226415094337092e-01,7.313207547169808809e-01
3.645283018867922498e-01,2.279245283018868362e-01,1.486792452830189293e-01
1.339622641509433942e-01,1.167924528301887560e-01,9.811320754716992831e-02
