0.000000000000000000e+00,5.000000000000003357e-04
0.000000000000000000e+00,7.017543859649125540e-03
0.000000000000000000e+00,3.989974937343362393e-01
9.997493734335839433e-01,5.145363408521301807e-01
2.506265664160400972e-04,7.944862155388489333e-02
0.000000000000000000e+00,4.761904761904763202e-03
0.000000000000000000e+00,2.892230576441104928e-01
9.994987468671677755e-01,6.065162907268157877e-01
5.012531328320801944e-04,9.949874686716819738e-02
