1.000000000000000021e-03,1.250000000000000026e-03,1.500000000000000031e-03,1.750000000000000036e-03,2.000000000000000042e-03
0.000000000000000000e+00,3.333333333333333287e-02,0.000000000000000000e+00,3.333333333333333287e-02,6.666666666666666574e-02
7.333333333333332815e-01,8.333333333333333703e-01,9.333333333333333481e-01,9.333333333333333481e-01,8.666666666666666963e-01
1.333333333333333315e-01,6.666666666666666574e-02,3.333333333333333287e-02,0.000000000000000000e+00,3.333333333333333287e-02
1.333333333333333315e-01,6.666666666666666574e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666574e-02,3.333333333333333287e-02
5.666666666666666519e-01,4.666666666666666741e-01,5.999999999999999778e-01,5.999999999999999778e-01,7.666666666666667185e-01
2.999999999999999889e-01,3.666666666666666408e-01,2.999999999999999889e-01,1.333333333333333315e-01,1.333333333333333315e-01
1.333333333333333315e-01,1.666666666666666574e-01,1.000000000000000056e-01,2.000000000000000111e-01,6.666666666666666574e-02
