0.000000000000000000e+00,5.000000000000000104e-04
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.499999999999999778e-01
1.000000000000000000e+00,5.500000000000000444e-01
0.000000000000000000e+00,1.000000000000000056e-01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.499999999999999778e-01
1.000000000000000000e+00,5.999999999999999778e-01
0.000000000000000000e+00,5.000000000000000278e-02
