0.000000000000000000e+00,1.111111111111111164e-04,2.222222222222222329e-04,3.333333333333333764e-04,4.444444444444444657e-04,5.555555555555555551e-04,6.666666666666667528e-04,7.777777777777778422e-04,8.888888888888889315e-04,1.000000000000000021e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000021e-02,2.999999999999999889e-02,4.000000000000000083e-02,1.000000000000000021e-02,5.000000000000000278e-02
0.000000000000000000e+00,2.800000000000000266e-01,5.000000000000000000e-01,6.099999999999999867e-01,7.299999999999999822e-01,8.000000000000000444e-01,7.600000000000000089e-01,7.600000000000000089e-01,9.000000000000000222e-01,8.900000000000000133e-01
0.000000000000000000e+00,2.999999999999999889e-02,2.000000000000000042e-02,5.000000000000000278e-02,2.000000000000000042e-02,5.000000000000000278e-02,2.999999999999999889e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02
5.799999999999999600e-01,3.900000000000000133e-01,2.099999999999999922e-01,1.700000000000000122e-01,1.300000000000000044e-01,5.000000000000000278e-02,7.000000000000000666e-02,7.000000000000000666e-02,2.000000000000000042e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000042e-02,8.999999999999999667e-02,5.999999999999999778e-02,5.000000000000000278e-02,5.000000000000000278e-02,4.000000000000000083e-02,2.999999999999999889e-02,2.999999999999999889e-02,1.000000000000000021e-02
4.199999999999999845e-01,2.800000000000000266e-01,1.799999999999999933e-01,1.100000000000000006e-01,5.000000000000000278e-02,4.000000000000000083e-02,7.000000000000000666e-02,8.000000000000000167e-02,2.000000000000000042e-02,2.999999999999999889e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-02,2.000000000000000042e-02,0.000000000000000000e+00,5.000000000000000278e-02,4.000000000000000083e-02,4.000000000000000083e-02,2.000000000000000042e-02
0.000000000000000000e+00,1.199999999999999956e-01,2.099999999999999922e-01,2.700000000000000178e-01,4.400000000000000022e-01,4.500000000000000111e-01,4.199999999999999845e-01,3.599999999999999867e-01,4.199999999999999845e-01,5.400000000000000355e-01
0.000000000000000000e+00,5.000000000000000278e-02,7.000000000000000666e-02,2.200000000000000011e-01,1.900000000000000022e-01,2.999999999999999889e-01,3.300000000000000155e-01,3.400000000000000244e-01,3.800000000000000044e-01,3.400000000000000244e-01
0.000000000000000000e+00,7.000000000000000666e-02,1.400000000000000133e-01,1.000000000000000056e-01,1.100000000000000006e-01,2.999999999999999889e-02,4.000000000000000083e-02,1.100000000000000006e-01,2.000000000000000042e-02,2.000000000000000042e-02
5.899999999999999689e-01,4.099999999999999756e-01,2.999999999999999889e-01,1.700000000000000122e-01,8.999999999999999667e-02,1.000000000000000056e-01,5.999999999999999778e-02,8.000000000000000167e-02,2.999999999999999889e-02,5.000000000000000278e-02
0.000000000000000000e+00,7.000000000000000666e-02,1.100000000000000006e-01,1.199999999999999956e-01,5.999999999999999778e-02,2.999999999999999889e-02,2.999999999999999889e-02,2.999999999999999889e-02,4.000000000000000083e-02,1.000000000000000021e-02
4.099999999999999756e-01,2.800000000000000266e-01,1.700000000000000122e-01,8.999999999999999667e-02,8.999999999999999667e-02,8.999999999999999667e-02,7.000000000000000666e-02,4.000000000000000083e-02,7.000000000000000666e-02,2.000000000000000042e-02
